482.167690413727,535.7668957120201,680.1327269658356,973.7407331223629,1085.9822792456675,1239.8660431608942,1356.3143800469545,1442.5879371377532,1594.027600790584,1699.5802086280273,1801.7353878813024,1866.9406772782804,2413.8693867614015,2733.299793771064,2943.5054899900565,3067.3034564556438,3167.127059923973,3401.173129499337,3594.521722779365,3806.4771134823127,4008.5790653573185,4244.312913317502,4316.298128271885,4473.083729331734,4761.824303537014,5137.706404047428,5510.103305376392
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
